Username,Judul,Tipe Koleksi,Tanggal Dipinjam,Harus Kembali,Status Pengembalian
,Tragedi raja midas: moralitas agama dan krisis modernisme,Buku Teks,3/10/2020,3/17/2020,Sudah Kembali
,Kekuasaan Politik dan kebudayaan,Buku Teks,3/10/2020,3/17/2020,Sudah Kembali
,Perlawanan: dalam kepatuhan: esai-esai budaya,Buku Teks,3/10/2020,3/17/2020,Sudah Kembali
,"""Mencairnya"" relasi habib-santri dalam lembaga pendidikan Hadrami di Indonesia",Disertasi,3/10/2020,3/17/2020,Sudah Kembali
,Sufisme klasik: menelusuri tradisi teks sufi,Buku Teks,3/10/2020,3/17/2020,Sudah Kembali
,Die herausforderung des Islam,Buku Teks,3/10/2020,3/17/2020,Sudah Kembali
,Tasawuf Syaikh 'Abd al-Rauf Singkel dan faham wujudiyah dalam karyanya Kitab Tanbih al-masyi,Disertasi,3/10/2020,3/17/2020,Sudah Kembali
,Akal dan kalbu dalam pandangan al-Ghazali,Disertasi,3/10/2020,3/17/2020,Sudah Kembali
,Strategi Pembelajaran,Buku Teks,3/10/2020,3/17/2020,Sudah Kembali
,Model-model Pembelajaran Inovatif,Buku Teks,3/10/2020,3/17/2020,Sudah Kembali
,Proses belajar mengajar,Buku Teks,3/10/2020,3/17/2020,Sudah Kembali
31191200000046,Islam Andalusia : sejarah kebangkitan dan keruntuhan,Buku Teks,3/10/2020,3/17/2020,Sudah Kembali
31191200000046,Islam rasional : gagasan dan pemikiran Harun Nasution,Buku Teks,3/10/2020,3/17/2020,Sudah Kembali
31191200000046,Pembaruan Islam dan orientalisme dalam sorotan,Buku Teks,3/10/2020,3/17/2020,Sudah Kembali
31191200000046,Pengantar Studi Pemikiran Dan Gerakan Pembaharuan Dalam Duni Islam,Buku Teks,3/10/2020,3/17/2020,Sudah Kembali
,Peradilan Pidana Anak Di Indonesia : Pengembangan Diversi dan Restorative Justice,Buku Teks,3/10/2020,3/17/2020,Sudah Kembali
,Masalah penegakan hukum dan kebijakan hukum pidana dalam penaggulangan kejahatan,Buku Teks,3/10/2020,3/17/2020,Sudah Kembali
,Konstruksi Baru Budaya Hukum Hakim Berbasis Hukum Progresif,Buku Teks,3/10/2020,3/17/2020,Sudah Kembali
,Pengantar ilmu hukum,Buku Teks,3/10/2020,3/17/2020,Sudah Kembali
,"Hukum negara; suatu study tentang prinsip-prinsipnya dilihat dari segi hukum islam, implementasinya pada periode negara madinah dan masa kini",Buku Teks,3/10/2020,3/17/2020,Sudah Kembali
21191200000050,"Pedoman Penulisan : Bahasa Indonesia, transliterasi, dan Pembuatan Notes dalam Karya Ilmiah",Buku Teks,3/11/2020,3/18/2020,Belum Kembali
21191200000050,History of Islamic society,Buku Teks,3/11/2020,3/18/2020,Sudah Kembali
21191200000050,Oral history in Southeast Asia: theory and method,Buku Teks,3/11/2020,3/18/2020,Sudah Kembali
,Al-Quran Dan Tafsirnya Depag 1990,Buku Teks,3/11/2020,3/18/2020,Sudah Kembali
,Studi ilmu-ilmu Quran,Buku Teks,3/11/2020,3/18/2020,Sudah Kembali
,"Tafsir al-Mishbah: pesan, kesan dan keserasian al-qur an (v.13)",Buku Teks,3/11/2020,3/18/2020,Sudah Kembali
,Fatwa Imam Besar Masjid Istiqlal,Buku Teks,3/11/2020,3/18/2020,Sudah Kembali
,Marah bayn tughyan al-nizam al-gharbi wa lataif al-tashri al-Rabbani,Buku Teks,3/11/2020,3/18/2020,Sudah Kembali
,Paradigma Baru Memahami Hadis Nabi: Refleksi Pemikiran Pembaruan Muhammad Syuhudi Ismail,Buku Teks,3/11/2020,3/18/2020,Sudah Kembali
,Masail fiqhiyah: kajian hukum Islam kontemporer,Buku Teks,3/11/2020,3/18/2020,Sudah Kembali
,Indonesia in transition : social aspects reformasi and crisis,Buku Teks,3/11/2020,3/18/2020,Sudah Kembali
,Menegakkan syariat Islam dIm konteks ke-Indonesiaan : proses penerapan nilai-nilai Islam,Buku Teks,3/11/2020,3/18/2020,Sudah Kembali
,Heirs to World Culture,Buku Teks,3/11/2020,3/18/2020,Sudah Kembali
,Nalar Tekstual Ahli Hadis di Indonesia,Disertasi,3/11/2020,3/18/2020,Sudah Kembali
,Metode & alternatif neomodernisme Islam,Buku Teks,3/11/2020,3/18/2020,Sudah Kembali
,Mengatasi Stres Melalui Spriritualitas dan Regulasi Diri: Studi pada Mahasiswa Kedokteran di DKI Jakarta,Disertasi,3/11/2020,3/18/2020,Sudah Kembali
,Aktualisasi Pemikiran Pluralisme KH. Abdurrahman Wahid : Studi Program Pendidikan Pluralisme The Wahid Institute,Tesis,3/11/2020,3/18/2020,Sudah Kembali
,Tarekat Shiddiqiyah di Indonesia : studi tentang ajaran dan penyebarannya,Disertasi,3/11/2020,3/18/2020,Sudah Kembali
,Ajaran Tasawuf Syekh Ahmad al-Tijani,Disertasi,3/11/2020,3/18/2020,Sudah Kembali
,Pendidikan Karakter : Kajian teori dan praktik di sekolah,Buku Teks,3/11/2020,3/18/2020,Belum Kembali
,"""Character Matters : Personal Karakter (Bagaimana membantu anak mengembangkan penilaian yang baik, integritas, dan keabjikan penting lainnya)""",Buku Teks,3/11/2020,3/18/2020,Belum Kembali
,Pendidikan karakter berbasis tarekat di jagat 'Arsyi Islamic Boarding School,Tesis,3/11/2020,3/18/2020,Belum Kembali
,Pendidikan Karakter Perspektif Islam,Buku Teks,3/11/2020,3/18/2020,Belum Kembali
pascasarjana,Implementasi Shariah Complaint Pada Saham Syariah Buesa Efek Indonesia,Disertasi,3/12/2020,3/19/2020,Sudah Kembali
31191200000055,"Kaidah Tafsir: syarat, ketenttuan, dan aturan yang patut anda ketahui dalam memahami ayat-ayat al-Quran",Buku Teks,3/12/2020,3/19/2020,Sudah Kembali
31191200000055,Metde Tafsir Esoeklektik: Pendekatan Integratif untuk Memahami Kandungan Batin Al-Qur'an,Buku Teks,3/12/2020,3/19/2020,Sudah Kembali
31191200000055,Format-format penelitian sosial,Buku Teks,3/12/2020,3/19/2020,Sudah Kembali
31191200000055,Metode Tafsir Maudhu`i dan cara penerapannya : al-Bidayah fi al-Tafsir al-Mawdui dirasat manhajiyah mawduiyah,Buku Teks,3/12/2020,3/19/2020,Sudah Kembali
31191200000055,Metode tafsir Maudhui: dan cara penerapannya,Buku Teks,3/12/2020,3/19/2020,Sudah Kembali
31191200000055,Akankah al-Quran yang Kubaca Menolongku? : suatu kajian tasawuf modern dalam prespektif fisika,Buku Teks,3/12/2020,3/19/2020,Belum Kembali
,Deciphering the sings of God: a phenomenological approach to Islam,Buku Teks,3/12/2020,3/19/2020,Sudah Kembali
,Memahami hakikat hukum Islam,Buku Teks,3/12/2020,3/19/2020,Belum Kembali
,Islamic Jurisprudence in the Classical Era,Buku Teks,3/12/2020,3/19/2020,Belum Kembali
,Kritik nalar fiqh pesantren,Buku Teks,3/12/2020,3/19/2020,Belum Kembali
,Urgensi Maslahat Mursalah Dalam Dialektika Pemikiran Hukum Islam,Buku Teks,3/12/2020,3/19/2020,Sudah Kembali
,Penafsiran Politik : Kajian atas tafsir al-Huda karya kolonel Bakri Syahid,Disertasi,3/12/2020,3/19/2020,Sudah Kembali
,Kesaksian Pengantin Bocah,Buku Teks,3/12/2020,3/19/2020,Sudah Kembali
,Fikih Kawin Anak: Membaca Ulang Teks Keagamaan Perkawinan Usia Anak-Anak,Buku Teks,3/12/2020,3/19/2020,Sudah Kembali
,"Temanku, Teroris? saat dua santri ngruki menempuh jalan berbeda",Buku Teks,3/12/2020,3/19/2020,Sudah Kembali
pascasarjana,Tafsir al-Qur'an Bahasa Bugis : Vernakularisasi Dalam Kajian Tafsir al-Manar,Disertasi,3/12/2020,3/19/2020,Sudah Kembali
pascasarjana,Tafsir bahasa Bugis : tafsir al-Qur'an al-Karim karya MUI Sulawesi Selatan,Disertasi,3/12/2020,3/19/2020,Sudah Kembali
,Corak Tasawuf Prof. Dr. Syaek H. Jalaluddin,Disertasi,3/12/2020,3/19/2020,Sudah Kembali
,Ratib Samman dan Hikayat Syekh Muhammad Samman : Suntingan Naskah dan Kajian Isi Teks,Disertasi,3/12/2020,3/19/2020,Sudah Kembali
21171200000073,Mystical Dimensions Of Islam,Buku Teks,3/12/2020,3/19/2020,Sudah Kembali
21171200000073,Measuring the effect of iranian mysticism on southeast asia,Buku Teks,3/12/2020,3/19/2020,Sudah Kembali
pascasarjana,Dasar-Dasar Ekonomi Islam,Buku Teks,3/12/2020,3/19/2020,Sudah Kembali
pascasarjana,Falsafah Ekonomi Islam,Buku Teks,3/12/2020,3/19/2020,Sudah Kembali
pascasarjana,"Hukum ekonomi Islam: sejarah, teori dan konsep",Buku Teks,3/12/2020,3/19/2020,Sudah Kembali
pascasarjana,Prospek cerah perbangkan Islam,Buku Teks,3/12/2020,3/19/2020,Sudah Kembali
pascasarjana,Maqashid Syariah,Buku Teks,3/12/2020,3/19/2020,Sudah Kembali
,Implementasi metode langsung : dalam pembelajaran bahasa arab studi kasus di kelas unggulan MAN 2 Kota Bima NTB,Tesis,3/12/2020,3/19/2020,Sudah Kembali
,Angka-angka berbicara : perbincangan tentang statistik di indonesia,Buku Teks,3/12/2020,3/19/2020,Sudah Kembali
,Metode penelitian ekonomi islam,Buku Teks,3/12/2020,3/19/2020,Sudah Kembali
31191200000037,Theories Of Islamic Law,Buku Teks,3/13/2020,3/20/2020,Sudah Kembali
31191200000037,Fiqh Minoritas : Fiqh al-Aqalliyat dan Evolusi Maqashid al-Syariyahdari Konsep ke Pendekatan,Buku Teks,3/13/2020,3/20/2020,Sudah Kembali
31191200000037,Filsafat Hukum Islam : Dalam Dua Pertanyaan,Buku Teks,3/13/2020,3/20/2020,Sudah Kembali
31191200000037,Shariah Law: an introduction,Buku Teks,3/13/2020,3/20/2020,Sudah Kembali
31191200000037,Filsafat hukum Islam,Buku Teks,3/13/2020,3/20/2020,Sudah Kembali
,Kolonialisme dan Etnisitas Batak dan Melayu di Sumatera Timur Laut,Buku Teks,3/13/2020,3/20/2020,Belum Kembali
,"Lombok Mirah Sasak Adi : Sejarah sosial, Islam, Budaya, Politik, dan Ekonomi Lombok",Buku Teks,3/13/2020,3/20/2020,Belum Kembali
31191200000037,Metodologi Fiqih Islam Kontemporer,Buku Teks,3/13/2020,3/20/2020,Sudah Kembali
31191200000037,Menjaga kemuliaan al-Quran: adab dan tata caranya,Buku Teks,3/13/2020,3/20/2020,Sudah Kembali
31191200000037,Imam Al-Shatibis : Theory of The Higher Objectives and Intens of Islamic Law,Buku Teks,3/13/2020,3/20/2020,Sudah Kembali
31191200000037,Filsafat hukum Islam,Buku Teks,3/13/2020,3/20/2020,Sudah Kembali
31191200000037,Figh prioritas: sebuah kajian baru al quran dan as sunnah,Buku Teks,3/13/2020,3/20/2020,Sudah Kembali
31191200000037,Fikih prioritas: urutan amal yang terpenting dari yang penting =Taysir al-fiqh li-al-muslim al-mu asirah fi daw al-Qur an wa al-sunnah,Buku Teks,3/13/2020,3/20/2020,Sudah Kembali
,Metodologi Penelitian Kesehatan,Buku Teks,3/13/2020,3/20/2020,Sudah Kembali
,Sejarah Islam: Sejak Zaman Nabi Adam Hingga Abad XX,Buku Teks,3/13/2020,3/20/2020,Sudah Kembali
,Pola Pen-sharh-an Hadis: studi metodologi pada arya-karya Nawawi Al-Bantani,Tesis,3/13/2020,3/20/2020,Sudah Kembali
pascasarjana,Diskursus Alternatif Dalam Ilmu sosial Asia : Tanggapan Terhadap Eurosentrisme,Buku Teks,3/13/2020,3/20/2020,Sudah Kembali
pascasarjana,"Malaysia: Islam, Society and politics",Buku Teks,3/13/2020,3/20/2020,Sudah Kembali
pascasarjana,"Southeast Asia and the Middle East: Islam, Movement, and Logue Duree",Buku Teks,3/13/2020,3/20/2020,Sudah Kembali
,"Qualitative research methods: collecting evidence, crafting analysis, communication impact",Buku Teks,3/14/2020,3/21/2020,Sudah Kembali
,"Metode penelitian kuantitatif, kualitatif dan R&D",Buku Teks,3/14/2020,3/21/2020,Sudah Kembali
,Metodologi penelitian sejarah,Buku Teks,3/14/2020,3/21/2020,Sudah Kembali
,Metode penelitian kombinasi: mixed methods,Buku Teks,3/14/2020,3/21/2020,Sudah Kembali
,New perspectives on historical writing 2nd. Ed.,Buku Teks,3/14/2020,3/21/2020,Sudah Kembali
,New perspectives on historical writing 2nd. Ed.,Buku Teks,3/14/2020,3/21/2020,Sudah Kembali
pascasarjana,Islamic Law Of Contract And bussiness Transactions,Buku Teks,3/16/2020,3/23/2020,Sudah Kembali
pascasarjana,"Islamic Law and Finance : religion, risk, and return",Buku Teks,3/16/2020,3/23/2020,Sudah Kembali
pascasarjana,Himpunan Fatwa Dewan Syariah Nasional: Jilid 1 dan 2,Buku Teks,3/16/2020,3/23/2020,Sudah Kembali
pascasarjana,Himpunan Fatwa Dewan Syariah Nasional: Jilid 1 dan 2,Buku Teks,3/16/2020,3/23/2020,Sudah Kembali
31191200000054,Dakwah dan komunikasi,Buku Teks,3/16/2020,3/23/2020,Belum Kembali
21191200000057,Sains dan Problem Ketuhanan,Buku Teks,3/16/2020,3/23/2020,Sudah Kembali
21191200000057,Tauhid & sains; persepektif islam tentang agama & sains,Buku Teks,3/16/2020,3/23/2020,Sudah Kembali
21191200000057,Kalam Jadid: Pendekatan Baru dalam Isu-isu Agama,Buku Teks,3/16/2020,3/23/2020,Sudah Kembali
21191200000057,Filsafat Agama 1,Buku Teks,3/16/2020,3/23/2020,Sudah Kembali
,Penyederhanaan Mata Uang Dalam Axioma Ekonomi Islam,Disertasi,3/16/2020,3/23/2020,Sudah Kembali
,Implementasi maqasid shariah pada kinerja keuangan perbankan syariah di Indonesia,Tesis,3/16/2020,3/23/2020,Sudah Kembali
,Kredibilitas K.H. Ahmad Sanusi (1888-1950 M) Dalam Penyampaian Hadis,Disertasi,3/16/2020,3/23/2020,Belum Kembali
,Tafsir al-Quran: sejarah tafsir dan metode para mufasir,Buku Teks,3/16/2020,3/23/2020,Sudah Kembali
,Metode Tafsir ayat-ayat sains & sosial,Buku Teks,3/17/2020,3/24/2020,Sudah Kembali
,dimensi sains al quran,Buku Teks,3/17/2020,3/24/2020,Sudah Kembali
,SAINS TEKNOLOGI MASYARAKAT,Buku Teks,3/17/2020,3/24/2020,Sudah Kembali
,Peradilan Pidana Anak Di Indonesia : Pengembangan Diversi dan Restorative Justice,Buku Teks,3/17/2020,3/24/2020,Sudah Kembali
,Masalah penegakan hukum dan kebijakan hukum pidana dalam penaggulangan kejahatan,Buku Teks,3/17/2020,3/24/2020,Sudah Kembali
,Konstruksi Baru Budaya Hukum Hakim Berbasis Hukum Progresif,Buku Teks,3/17/2020,3/24/2020,Sudah Kembali
,Pengantar ilmu hukum,Buku Teks,3/17/2020,3/24/2020,Sudah Kembali
,"Hukum negara; suatu study tentang prinsip-prinsipnya dilihat dari segi hukum islam, implementasinya pada periode negara madinah dan masa kini",Buku Teks,3/17/2020,3/24/2020,Sudah Kembali
,Regonalisme dalam periwayatan hadis asal usul hadis berdasar sanad geografis kufah,Disertasi,6/15/2020,6/22/2020,Sudah Kembali
,Syiah Menurut Syiah,Buku Teks,6/15/2020,6/22/2020,Sudah Kembali
,Teologi kebatinan Sunda: kajian antropologi agama tentang aliran kebatinan perjalanan,Buku Teks,6/15/2020,6/22/2020,Sudah Kembali
,Dua wajah Islam: moderatisme vs fundamentalisme dalam wacana global,Buku Teks,6/15/2020,6/22/2020,Sudah Kembali
,Fiqh Siyasah : implementasi kemaslahatan umat dalam rambu-rambu syariah,Buku Teks,6/15/2020,6/22/2020,Sudah Kembali
,Jaringan Ulama,Buku Teks,6/15/2020,6/22/2020,Sudah Kembali
,Paradigma Baru Memahami Hadis Nabi: Refleksi Pemikiran Pembaruan Muhammad Syuhudi Ismail,Buku Teks,6/22/2020,6/29/2020,Sudah Kembali
,Manahij al-muhadisin,Buku Teks,6/22/2020,6/29/2020,Sudah Kembali
,Falsafah Nubuwah Ibn 'Arabi,Disertasi,6/22/2020,6/29/2020,Sudah Kembali
,Studi Komparatif Sistematika Teoretik dan Aplikatif Psikoterapi Sufi Al-Ghazali dengan Rational Emotive Behavior Therapy Albert Ellis,Disertasi,6/22/2020,6/29/2020,Sudah Kembali
21181200000003,Sastra dan Ilmu Sastra,Buku Teks,6/22/2020,6/29/2020,Sudah Kembali
21181200000003,Gaya bercinta sastrawan arab pra islam dan relevansinya dengan nilai-nilai agama; suatu studi struktural semiotik dalam kumpulan puisi umru al-qais,Buku Teks,6/22/2020,6/29/2020,Sudah Kembali
21181200000003,Kesusastraan Arab: pengantar teori dan terapan,Buku Teks,6/22/2020,6/29/2020,Sudah Kembali
21181200000003,Pandangan Dunia Pengarang Dalam Sastra,Tesis,6/22/2020,6/29/2020,Sudah Kembali
21181200000003,Membaca Sastra Dengan Ancangan Literasi Kritis,Buku Teks,6/22/2020,6/29/2020,Sudah Kembali
,"Kepemimpinan dan Manajemn Kiai Dalam Pendidikan Studi Kasus Pada Pesantren Bendakerep, Gedongan dan Buntet Cirebon",Disertasi,6/25/2020,7/2/2020,Sudah Kembali
,Tafsir Al-Quran Tematik : Tanggung Jawab Sosial,Buku Teks,6/29/2020,7/6/2020,Sudah Kembali
,Umdatul Ahkam: Kumpulan Hadis Hukum Yang Shahih,Buku Teks,6/29/2020,7/6/2020,Sudah Kembali
,Konsep Tazkiyat al-Nafs Menurut al-Ghazali dalam Ihya' ulum al-din dan Relavansinya dengan Kesehatan Mental: Kajian Tentang Islam dan Ilmu Jiwa,Disertasi,6/29/2020,7/6/2020,Sudah Kembali
,Manifesto Khalwat Dalam Perilaku Tarekat Naqsabandiyah Khalidiyah Jalaliyah,Disertasi,6/29/2020,7/6/2020,Sudah Kembali
,"Hadratussyaikh Hasyim Asyari: Moderasi, keumatan dan kebangsaan",Buku Teks,6/29/2020,7/6/2020,Sudah Kembali
,"Kh. Ahmad Dahlan Sang Pencerah, Pendidik dan Pendiri Muhammadiyah",Buku Teks,6/29/2020,7/6/2020,Sudah Kembali
,"Para sahabat nabi: kisah perjuangan, pengorbanan dan keteladanan",Buku Teks,6/29/2020,7/6/2020,Sudah Kembali
,Para tabi'in: kisah perjuangan dan keteladanan,Buku Teks,6/29/2020,7/6/2020,Sudah Kembali
,Dinasti Abbasiyah,Buku Teks,6/29/2020,7/6/2020,Sudah Kembali
,Metode penelitian ekonomi islam,Buku Teks,7/1/2020,7/8/2020,Sudah Kembali
,Metode penelitian ekonomi islam,Buku Teks,7/1/2020,7/8/2020,Sudah Kembali
,Bawariq al-'Ilma Fi al-Rad 'ala man Yuharrim al-Sama' Bi al-Ijma': Sebuah Pembelahan Musik sufi oleh Ahmad al-Ghazali,Disertasi,7/2/2020,7/9/2020,Sudah Kembali
,perkembangan aliran kepercayaan/kebatinan di Indonesia 1945-1985 dan respon umat Islam,Disertasi,7/2/2020,7/9/2020,Sudah Kembali
,Sejarah Peradaban Islam,Buku Teks,7/6/2020,7/13/2020,Sudah Kembali
,Sejarah dan Kebudayaan Islam 2,Buku Teks,7/6/2020,7/13/2020,Sudah Kembali
,Tafsir Al-Quran Tematik : Tanggung Jawab Sosial,Buku Teks,7/6/2020,7/13/2020,Sudah Kembali
,Umdatul Ahkam: Kumpulan Hadis Hukum Yang Shahih,Buku Teks,7/6/2020,7/13/2020,Sudah Kembali
,Posisi ijtihad Yusuf Al-Qardawi tentang asnaf mustahiq zakat dalam perbandingan empat Mazhab,Tesis,7/6/2020,7/13/2020,Sudah Kembali
,Transformasi ruhani dalam perspektif al-Ghazali,Disertasi,7/6/2020,7/13/2020,Sudah Kembali
,Dakwah Islam di perkotaan: studi kasus Yayasan Wakaf Para?madina,Disertasi,7/6/2020,7/13/2020,Sudah Kembali
,"Hadratussyaikh Hasyim Asyari: Moderasi, keumatan dan kebangsaan",Buku Teks,7/6/2020,7/13/2020,Sudah Kembali
,"Kh. Ahmad Dahlan Sang Pencerah, Pendidik dan Pendiri Muhammadiyah",Buku Teks,7/6/2020,7/13/2020,Sudah Kembali
,"Para sahabat nabi: kisah perjuangan, pengorbanan dan keteladanan",Buku Teks,7/6/2020,7/13/2020,Sudah Kembali
,Para tabi'in: kisah perjuangan dan keteladanan,Buku Teks,7/6/2020,7/13/2020,Sudah Kembali
,Dinasti Abbasiyah,Buku Teks,7/6/2020,7/13/2020,Sudah Kembali
,HMI MPO dalam kemelut modernisasi politik di Indonesia,Buku Teks,7/6/2020,7/13/2020,Sudah Kembali
,Membingkai Perkaderan Intelektual,Buku Teks,7/6/2020,7/13/2020,Sudah Kembali
,"HMI dan KAHMI : menyongsong perubahan, menghadapi pergantian zaman",Buku Teks,7/6/2020,7/13/2020,Sudah Kembali
,Perpecahan HMI Menggugat Kebangkitan Intelektual,Buku Teks,7/6/2020,7/13/2020,Sudah Kembali
,"Neomodernisme filsafat islam: konstruksi pemikiran Fazlur Rahman: tuhan, alam, manusia dan epistemologi",Disertasi,7/6/2020,7/13/2020,Sudah Kembali
,Pendidikan Islam Humanis : Kajian Pemikiran A. Malik Fadjar,Disertasi,7/6/2020,7/13/2020,Sudah Kembali
,Pintu-pintu menuju Tuhan,Buku Teks,7/7/2020,7/14/2020,Sudah Kembali
,Ghuluw Benalu Dalam Ber-Islam,Buku Teks,7/7/2020,7/14/2020,Sudah Kembali
,Pembaharuan Hukum Islam Menurut Jamal Albanna,Disertasi,7/8/2020,7/15/2020,Sudah Kembali
,Ahli Waris Sepertalian Darah,Buku Teks,7/8/2020,7/15/2020,Sudah Kembali
,Islam And Islamic Law In Indonesia,Buku Teks,7/8/2020,7/15/2020,Sudah Kembali
,Filsafat hukum Islam : studi tentang hidup dan pemikiran Abu Ishaq al-Syatibi,Buku Teks,7/8/2020,7/15/2020,Sudah Kembali
,Nuansa Fiqih Sosial,Buku Teks,7/8/2020,7/15/2020,Sudah Kembali
,"Violent conflicts in Indonesia : analysis, representation, resolution",Buku Teks,7/8/2020,7/15/2020,Sudah Kembali
,Soeharto : sisi gelap sejarah Indonesia,Buku Teks,7/8/2020,7/15/2020,Sudah Kembali
,Indonesian di tengah transisi,Buku Teks,7/8/2020,7/15/2020,Sudah Kembali
,Rule of metaphor THE--,Buku Teks,7/8/2020,7/15/2020,Sudah Kembali
,Kesusastraan Arab: pengantar . . .,Buku Teks,7/8/2020,7/15/2020,Sudah Kembali
,Semantik Bahasa Arab,Buku Teks,7/8/2020,7/15/2020,Sudah Kembali
,Kajian Semantik Arab Klasik dan Kontemporer,Buku Teks,7/8/2020,7/15/2020,Sudah Kembali
,Kitab asrar al-balaghah: the mysteries of eloquence,Buku Teks,7/8/2020,7/15/2020,Sudah Kembali
,Formalisasi Hukum Pidana Islam Di Indonesia,Disertasi,7/9/2020,7/16/2020,Sudah Kembali
,Adopsi Hukum Islam Dalam Sistem Hukum Nasional,Disertasi,7/9/2020,7/16/2020,Sudah Kembali
,Hadis dalam perspektif sahabat : kajian ketaatan sahabat terhadap Rasul dalam kontek pemahaman hadis,Disertasi,7/9/2020,7/16/2020,Sudah Kembali
,Sirah Nabi : Buku Sejarah Muhammad SAW,Buku Teks,7/9/2020,7/16/2020,Sudah Kembali
,IAIN Medernisasi Islam di Indonesia,Buku Teks,7/9/2020,7/16/2020,Sudah Kembali
,Konsep nafs dalam Qur.an: sebuah Kajian Tentang Nafs Dengan Pendekatan Tafsir Maudui',Disertasi,7/9/2020,7/16/2020,Sudah Kembali
,Ittihad Abu Yazid dan Hulul al-Hallaj : Studi Perbandingan tentang Tauhid dan Sufisme,Disertasi,7/9/2020,7/16/2020,Sudah Kembali
pascasarjana,Phenomenological sociology: experience & insight in modern society,Buku Teks,7/10/2020,7/17/2020,Sudah Kembali
pascasarjana,Teori dan paradigma penelitian sosial : dari Denzin Guba dan penerapannya,Buku Teks,7/10/2020,7/17/2020,Sudah Kembali
,"Hadratussyaikh Hasyim Asyari: Moderasi, keumatan dan kebangsaan",Buku Teks,7/13/2020,7/20/2020,Sudah Kembali
,"Kh. Ahmad Dahlan Sang Pencerah, Pendidik dan Pendiri Muhammadiyah",Buku Teks,7/13/2020,7/20/2020,Sudah Kembali
,"Para sahabat nabi: kisah perjuangan, pengorbanan dan keteladanan",Buku Teks,7/13/2020,7/20/2020,Sudah Kembali
,Para tabi'in: kisah perjuangan dan keteladanan,Buku Teks,7/13/2020,7/20/2020,Sudah Kembali
,Dinasti Abbasiyah,Buku Teks,7/13/2020,7/20/2020,Sudah Kembali
,Regonalisme dalam periwayatan hadis asal usul hadis berdasar sanad geografis kufah,Disertasi,7/13/2020,7/20/2020,Sudah Kembali
,Metode penelitian ekonomi islam,Buku Teks,7/14/2020,7/21/2020,Sudah Kembali
,Nuansa Fiqih Sosial,Buku Teks,7/15/2020,7/22/2020,Sudah Kembali
,Pemikiran Fazlur Rahman tentang metodologi pembaharuan hukum Islam,Buku Teks,7/15/2020,7/22/2020,Sudah Kembali
,Ahli Waris Sepertalian Darah,Buku Teks,7/15/2020,7/22/2020,Sudah Kembali
,Filsafat hukum Islam : studi tentang hidup dan pemikiran Abu Ishaq al-Syatibi,Buku Teks,7/15/2020,7/22/2020,Sudah Kembali
,Nuansa Fiqih Sosial,Buku Teks,7/15/2020,7/22/2020,Sudah Kembali
,Dalail al-ijaz fi ilm al-maani,Buku Teks,7/15/2020,7/22/2020,Sudah Kembali
,Rule of metaphor THE--,Buku Teks,7/15/2020,7/22/2020,Sudah Kembali
,Kitab asrar al-balaghah: the mysteries of eloquence,Buku Teks,7/15/2020,7/22/2020,Sudah Kembali
pascasarjana,Tarekat Syattariyah di Minangkabau,Disertasi,7/16/2020,7/23/2020,Sudah Kembali
pascasarjana,Tarekat tarekat muktabarah di indonesia,Buku Teks,7/16/2020,7/23/2020,Sudah Kembali
