Username,Judul,Tipe Koleksi,Tanggal Dipinjam,Harus Kembali,Status Pengembalian
pascasarjana,"Kaidah Tafsir: syarat, ketenttuan, dan aturan yang patut anda ketahui dalam memahami ayat-ayat al-Quran",Buku Teks,7/19/2022,7/26/2022,Sudah Kembali
pascasarjana,Ushul al-Hadits: pokok-pokok ilmu hadits,Buku Teks,7/19/2022,7/26/2022,Sudah Kembali
pascasarjana,Analisis wacana : pengantar analisis teks media,Buku Teks,7/19/2022,7/26/2022,Sudah Kembali
pascasarjana,Dua wajah Islam: moderatisme vs fundamentalisme dalam wacana global,Buku Teks,7/19/2022,7/26/2022,Sudah Kembali
pascasarjana,Ushul Fiqh,Buku Teks,7/19/2022,7/26/2022,Sudah Kembali
pascasarjana,Rekonstruksi Pendidikan Bahsa Arab dari pendekatan konvensional ke integratif himanis,Buku Teks,7/19/2022,7/26/2022,Sudah Kembali
pascasarjana,Manajemen Mutu Kepemimpinan Pendidikan,Buku Teks,7/19/2022,7/26/2022,Sudah Kembali
pascasarjana,Profesi Kependidikan,Buku Teks,7/19/2022,7/26/2022,Sudah Kembali
pascasarjana,Menjadi kepala sekolah profesional,Buku Teks,7/19/2022,7/26/2022,Sudah Kembali
pascasarjana,Epistemologi dan metodologi pembelajaran bahasa Arab,Buku Teks,7/19/2022,7/26/2022,Sudah Kembali
pascasarjana,Pendidikan berbasis mutu: quality in education an imlementation handbook,Buku Teks,7/19/2022,7/26/2022,Sudah Kembali
,Interpreting the Quran: towards a contemporary approach,Buku Teks,7/18/2022,7/25/2022,Sudah Kembali
,Membahas ilmu-ilmu al-quran,Buku Teks,7/18/2022,7/25/2022,Sudah Kembali
,Quran liberation and pluralism: an Islamic perspective of interreligious solidarity againt oppression,Buku Teks,7/18/2022,7/25/2022,Sudah Kembali
,Islamism and Democracy in India: the transformation of Jamaat 3 Islami,Buku Teks,7/18/2022,7/25/2022,Sudah Kembali
,Political Islam : religion and politics in the Arab world,Buku Teks,7/18/2022,7/25/2022,Sudah Kembali
,al-Quran menurut al-Quran: menelusuri kalam Tuhan dari tema ke tema: a guide to the contents of the Quran,Buku Teks,7/18/2022,7/25/2022,Sudah Kembali
pascasarjana,Agama publik & privat; pengalaman islam indonesia,Buku Teks,7/18/2022,7/25/2022,Sudah Kembali
pascasarjana,Pengantar Filsafat Barat,Buku Teks,7/18/2022,7/25/2022,Sudah Kembali
,Pandangan eskatologi Mulla Sadra,Disertasi,7/15/2022,7/22/2022,Sudah Kembali
,Zakat & wirausaha,Buku Teks,7/14/2022,7/21/2022,Sudah Kembali
,Kedermawanan kaum muslim: potensi dan realita zakat masyarakat di Indonesia: hasil survei di 10 kota,Buku Teks,7/14/2022,7/21/2022,Sudah Kembali
,Zakat dalam perekonomian Modern,Buku Teks,7/14/2022,7/21/2022,Sudah Kembali
,"Zakat dan wakaf: konsepsi, regulasi dan implementasi",Buku Teks,7/14/2022,7/21/2022,Sudah Kembali
,Capita Selekta Zakat: esei-esei zakat aksi kolektif melawan kemiskinan,Buku Teks,7/14/2022,7/21/2022,Sudah Kembali
,Zakat antara tuntunan agama dan tuntunan hukum,Buku Teks,7/14/2022,7/21/2022,Sudah Kembali
pascasarjana,Bahan Penyuluhan Hukum,Buku Teks,7/14/2022,7/21/2022,Sudah Kembali
pascasarjana,Sosiologi Perubahan Sosial,Buku Teks,7/14/2022,7/21/2022,Sudah Kembali
pascasarjana,Agama publik & privat; pengalaman islam indonesia,Buku Teks,7/14/2022,7/21/2022,Sudah Kembali
pascasarjana,Nietzsche potret besar sang filsuf,Buku Teks,7/14/2022,7/21/2022,Sudah Kembali
pascasarjana,Pengantar Filsafat Barat,Buku Teks,7/14/2022,7/21/2022,Sudah Kembali
pascasarjana,Tuhan itu Maha Anggun: meyoroti Kiprah Perempuan Dalam Islam,Buku Teks,7/13/2022,7/20/2022,Sudah Kembali
pascasarjana,"Islam kepemimpinan perempuan, dan seksualitas",Buku Teks,7/13/2022,7/20/2022,Sudah Kembali
pascasarjana,Ulama perempuan indonesia,Buku Teks,7/13/2022,7/20/2022,Sudah Kembali
,Meraih Kepuasan Pernikahan Melalui Prilaku Altruisme dan Spiritualitas : Studi Pada Pasangan Educated Urban,Tesis,7/12/2022,7/19/2022,Sudah Kembali
,Pemikiran Modern Dalam Sunah Pendekatan Ilmu Hadis,Buku Teks,7/12/2022,7/19/2022,Sudah Kembali
,Tadwin hadis; kontribusinyadalam perkembangan historigrafi islam,Buku Teks,7/12/2022,7/19/2022,Sudah Kembali
,Interpreting the Quran: towards a contemporary approach,Buku Teks,7/11/2022,7/18/2022,Sudah Kembali
,Membahas ilmu-ilmu al-quran,Buku Teks,7/11/2022,7/18/2022,Sudah Kembali
,Quran liberation and pluralism: an Islamic perspective of interreligious solidarity againt oppression,Buku Teks,7/11/2022,7/18/2022,Sudah Kembali
,Islamism and Democracy in India: the transformation of Jamaat 3 Islami,Buku Teks,7/11/2022,7/18/2022,Sudah Kembali
,Political Islam : religion and politics in the Arab world,Buku Teks,7/11/2022,7/18/2022,Sudah Kembali
,al-Quran menurut al-Quran: menelusuri kalam Tuhan dari tema ke tema: a guide to the contents of the Quran,Buku Teks,7/11/2022,7/18/2022,Sudah Kembali
,Metode Dakwah,Buku Teks,7/11/2022,7/18/2022,Sudah Kembali
,Ilmu dakwah,Buku Teks,7/11/2022,7/18/2022,Sudah Kembali
,Bidayah : Studi ilmu-ilmu keislaman.,Jurnal,7/11/2022,7/12/2022,Sudah Kembali
,"Pendidikan multikultural pada budaya sekolah: studi kasus pada pendidikan menengah di Pangkalpinang, Bangka",Disertasi,7/11/2022,7/18/2022,Sudah Kembali
,"Pendidikan multikultural pada budaya sekolah: studi kasus pada pendidikan menengah di Pangkalpinang, Bangka",Disertasi,7/11/2022,7/18/2022,Sudah Kembali
,Pendidikan Karakter TNI Dalam Bingkai Modernisasi,Disertasi,7/11/2022,7/18/2022,Sudah Kembali
,Zakat dalam perekonomian Modern,Buku Teks,7/8/2022,7/15/2022,Sudah Kembali
,"Zakat dan wakaf: konsepsi, regulasi dan implementasi",Buku Teks,7/8/2022,7/15/2022,Sudah Kembali
,Zakat Sebagai Filantropi Pemberdayaan Umat,Buku Teks,7/8/2022,7/15/2022,Sudah Kembali
,Capita Selekta Zakat: esei-esei zakat aksi kolektif melawan kemiskinan,Buku Teks,7/8/2022,7/15/2022,Sudah Kembali
,Zakat antara tuntunan agama dan tuntunan hukum,Buku Teks,7/8/2022,7/15/2022,Sudah Kembali
,Southeast ASIA Zakat Movement,Buku Teks,7/8/2022,7/15/2022,Sudah Kembali
,"Tafsir al-Mishbah: pesan, kesan dan keserasian al-qur an (v.13)",Buku Teks,7/7/2022,7/14/2022,Sudah Kembali
,Al-Qur'an dan tafsirnya,Buku Referensi,7/7/2022,7/7/2022,Sudah Kembali
,al-Quran dan Literasi,Buku Teks,7/7/2022,7/14/2022,Sudah Kembali
pascasarjana,Islam ditelanjangi: Pertanyaan-Pertanyaan Subversif seputar doktrin dan tradisi,Buku Teks,7/7/2022,7/14/2022,Sudah Kembali
pascasarjana,Islam di Amerika,Buku Teks,7/7/2022,7/14/2022,Sudah Kembali
,Women and muslim family lawa in Arab States: a comparative overview of textual development and advocacy,Buku Teks,7/6/2022,7/13/2022,Belum Kembali
,State law as Islamic law in Modern Egypt:The Incorporation Of The Sharia into Egyptian Constitutional Law [study in Islamic Law and Society],Buku Teks,7/6/2022,7/13/2022,Belum Kembali
,Womens rights & Islamic Family law : perspectives on reform,Buku Teks,7/6/2022,7/13/2022,Belum Kembali
,"""Fikih Responsif Dinamika Integrasi Ilmu Hukum, Hukum Ekonomi dan Hukum Keluarga Islam""",Buku Teks,7/6/2022,7/13/2022,Belum Kembali
,Hukum Keluarga Di Dunia Islam Modern: Studi Perbandingan dan Kebijakan UU Modern dari Kitab-kitab Fikih,Buku Teks,7/6/2022,7/13/2022,Belum Kembali
pascasarjana,Jaringan Ulama,Buku Teks,7/6/2022,7/13/2022,Sudah Kembali
pascasarjana,Pendidikan berbasis mutu: quality in education an imlementation handbook,Buku Teks,7/5/2022,7/12/2022,Sudah Kembali
pascasarjana,Epistemologi dan metodologi pembelajaran bahasa Arab,Buku Teks,7/5/2022,7/12/2022,Sudah Kembali
pascasarjana,Rekonstruksi Pendidikan Bahsa Arab dari pendekatan konvensional ke integratif himanis,Buku Teks,7/5/2022,7/12/2022,Sudah Kembali
pascasarjana,Menjadi kepala sekolah profesional,Buku Teks,7/5/2022,7/12/2022,Sudah Kembali
pascasarjana,Profesi Kependidikan,Buku Teks,7/5/2022,7/12/2022,Sudah Kembali
pascasarjana,Manajemen Mutu Kepemimpinan Pendidikan,Buku Teks,7/5/2022,7/12/2022,Sudah Kembali
,Menepis Mitos Islam Di Balik Kekerasan,Buku Teks,7/5/2022,7/12/2022,Sudah Kembali
,Kekerasan Dalam Perspektif Pesantren,Buku Teks,7/5/2022,7/12/2022,Sudah Kembali
,Rekonstruksi pemahaman jender dalam Islam: agenda sosio kultural dan polutik peran perem,Buku Teks,7/5/2022,7/12/2022,Sudah Kembali
,"Pengembangan kurikulum Pendidikan Agama Islam : di sekolah, madrasah, dan perguruan tinggi",Buku Teks,7/5/2022,7/12/2022,Belum Kembali
,Pemikiran Modern Dalam Sunah Pendekatan Ilmu Hadis,Buku Teks,7/4/2022,7/11/2022,Sudah Kembali
,Tadwin hadis; kontribusinyadalam perkembangan historigrafi islam,Buku Teks,7/4/2022,7/11/2022,Sudah Kembali
,"""Fikih Responsif Dinamika Integrasi Ilmu Hukum, Hukum Ekonomi dan Hukum Keluarga Islam""",Buku Teks,7/1/2022,7/8/2022,Sudah Kembali
,Fiqih anak: metode Islam dalam mengasuh dan mendidik anak serta hukum-hukum yang berkaitan dengan aktifitas anak,Buku Teks,7/1/2022,7/8/2022,Sudah Kembali
,Problematika Fikih Kontemporer,Buku Teks,7/1/2022,7/8/2022,Sudah Kembali
,my soul is a woman,Buku Teks,8/22/2022,8/29/2022,Belum Kembali
,Jiwaku adalah wanita : aspek feminin dalam spiritualitas Islam,Buku Teks,8/22/2022,8/29/2022,Belum Kembali
pascasarjana,Agama publik & privat; pengalaman islam indonesia,Buku Teks,8/22/2022,8/29/2022,Belum Kembali
pascasarjana,Konsep ruh menurut Ibn Qayyim al-Jawziyah dalam perspektif psikologi,Disertasi,8/22/2022,8/29/2022,Belum Kembali
pascasarjana,Diskursus politik Islam,Buku Teks,8/22/2022,8/29/2022,Belum Kembali
pascasarjana,Gerakan pemurnian aqidah Persatuan Islam ( Persis),Tesis,8/22/2022,8/29/2022,Belum Kembali
pascasarjana,Autentitas Hadis Nabi Studi Riwayat Nafi' Mawla Ibn 'Umar dalam Kitab Al-Sahihayn,Disertasi,8/22/2022,8/29/2022,Belum Kembali
pascasarjana,Islam Berformis : Dinamika Intelektual dan Gerakan,Buku Teks,8/22/2022,8/29/2022,Belum Kembali
pascasarjana,Menguji kembali keakuratan metode kritik hadis,Buku Teks,8/22/2022,8/29/2022,Belum Kembali
pascasarjana,Jaringan Ulama,Buku Teks,8/22/2022,8/29/2022,Belum Kembali
pascasarjana,Religiusitas dan sosial budaya pariwisata halal Indonesia,Disertasi,8/19/2022,8/26/2022,Belum Kembali
pascasarjana,Ekonomi Makro Islam: pendekatan teoretis,Buku Teks,8/19/2022,8/26/2022,Belum Kembali
pascasarjana,Ekonomi Islam,Buku Teks,8/19/2022,8/26/2022,Belum Kembali
pascasarjana,"Pariwisata Halal: konsep dan implementasi pariwisata halal di Lombok, Provinsi Nusa tenggara Barat",Disertasi,8/19/2022,8/26/2022,Belum Kembali
pascasarjana,Ekonomi islam,Buku Teks,8/19/2022,8/26/2022,Belum Kembali
,Manajemen Sumber daya manusia,Buku Teks,8/18/2022,8/25/2022,Belum Kembali
pascasarjana,Menjadi kepala sekolah profesional,Buku Teks,8/18/2022,8/25/2022,Belum Kembali
pascasarjana,Manajemen Mutu Kepemimpinan Pendidikan,Buku Teks,8/18/2022,8/25/2022,Belum Kembali
pascasarjana,Metodologi Pembelajaran Bahasa Arab,Buku Teks,8/18/2022,8/25/2022,Belum Kembali
pascasarjana,Evaluasi pembelajaran bahasa Arab II,Buku Teks,8/18/2022,8/25/2022,Belum Kembali
pascasarjana,Epistemologi dan metodologi pembelajaran bahasa Arab,Buku Teks,8/18/2022,8/25/2022,Belum Kembali
pascasarjana,Pendidikan berbasis mutu: quality in education an imlementation handbook,Buku Teks,8/18/2022,8/25/2022,Belum Kembali
pascasarjana,"Misykat: refleksi tentang Islam, westernisasi dan liberalisasi",Buku Teks,8/16/2022,8/23/2022,Belum Kembali
pascasarjana,Quran menurut perempuan: membaca kembali kitab suci dengan semangat keadilan,Buku Teks,8/16/2022,8/23/2022,Belum Kembali
pascasarjana,Islam Progresif,Buku Teks,8/16/2022,8/23/2022,Belum Kembali
pascasarjana,Islam menggugat poligami,Buku Teks,8/16/2022,8/23/2022,Belum Kembali
pascasarjana,"Tradisi, Gender Dan Islam Identitas Perempuan di Antara Budaya dan Agama",Tesis,8/16/2022,8/23/2022,Sudah Kembali
pascasarjana,Hadis dan Perempuan di Ruang Publik,Tesis,8/16/2022,8/23/2022,Sudah Kembali
pascasarjana,Reorientasi hukum keluarga Islam,Disertasi,8/15/2022,8/22/2022,Sudah Kembali
pascasarjana,Metode hermeneutika M. Shahrur dalam memahami al-quran dan implikasinya terhadap penetapan hukum,Disertasi,8/15/2022,8/22/2022,Sudah Kembali
pascasarjana,Fikih sosial dan kesetaraan hak dalam keluarga: studi putusan Mahkamah Konstitusi tentang perubahan ketentuan batas minimal usia perkawinan di Indonesia,Tesis,8/15/2022,8/22/2022,Sudah Kembali
pascasarjana,Modernisasi hukum Keluarga Di Indonesia (1974-2008),Disertasi,8/15/2022,8/22/2022,Sudah Kembali
pascasarjana,Teori kebenaran murtada mutahari dan kritiknya terhadap Barat,Tesis,8/15/2022,8/22/2022,Sudah Kembali
pascasarjana,Pemikiran Dr. Abdul Karim Amrullah tentang purifikasi ajaran Islam pada masyarakat Minangkabau,Disertasi,8/15/2022,8/22/2022,Sudah Kembali
pascasarjana,Kurikulum dan pembelajaran: teori dan praktik pengembangan kurikulum KTSP,Buku Teks,8/12/2022,8/19/2022,Belum Kembali
pascasarjana,Menata ulang pemikiran: sistem pendidikan nasional abad 21,Buku Teks,8/12/2022,8/19/2022,Belum Kembali
pascasarjana,Dasar-dasar pengembangan kurikulum,Buku Teks,8/12/2022,8/19/2022,Belum Kembali
pascasarjana,Pengembangan Kurikulum: Teori Dan Praktik,Buku Teks,8/12/2022,8/19/2022,Belum Kembali
,Gelombang perubahan dalam Islam,Buku Teks,8/12/2022,8/19/2022,Sudah Kembali
,Islam ditinjau dari berbagai aspeknya,Buku Teks,8/12/2022,8/19/2022,Sudah Kembali
,Islam ditinjau dari berbagai aspeknya,Buku Teks,8/12/2022,8/19/2022,Sudah Kembali
pascasarjana,Ideologi dan Politik Hukum Islam (Kajian Partai Politik PKS),Tesis,8/12/2022,8/19/2022,Sudah Kembali
pascasarjana,Sekularisasi Politik Islam Indonesia: studi pemikiran tokoh muda muslim di DPR RI periode 2009-2014,Tesis,8/12/2022,8/19/2022,Sudah Kembali
pascasarjana,Diskursus politik Islam,Buku Teks,8/12/2022,8/19/2022,Sudah Kembali
pascasarjana,"Pemikiran Politik Islam Tematik : agama dan negara, demokrasi, civil society, syariah dan HAM, fundamentalisme, da antikorupsi",Buku Teks,8/12/2022,8/19/2022,Sudah Kembali
,Nilai-nilai multikulturalisme dalam Al-Qur'an: studi kasus tafsir Al-Misbah,Tesis,8/12/2022,8/19/2022,Belum Kembali
,Membongkar kedok jihad Salafi Wahabi: kupas tuntas pemikiran & praktik jihad Muhammad Ibn Abdul Wahhab,Disertasi,8/12/2022,8/19/2022,Belum Kembali
,Panduan Manajemen Mutu Kurikulum Pendidikan: panduan lengkap tata kelola kurikulum efektif,Buku Teks,8/12/2022,8/19/2022,Belum Kembali
,Kurikulum dan Pemikiran Pendidikan,Buku Teks,8/12/2022,8/19/2022,Belum Kembali
,Tasawuf nusantara: rangakaian mutiara sufi terkemuka,Buku Teks,8/12/2022,8/19/2022,Sudah Kembali
,Tanbih al-Masyi : menyoal wahdatul wujud: kasus Abd. Rauf Singkel di Aceh abad 17,Buku Teks,8/12/2022,8/19/2022,Sudah Kembali
,Tasawuf Falsafi: syeikh Hamzah Fansuri,Buku Teks,8/12/2022,8/19/2022,Sudah Kembali
,"Penilaian teologis atas paham wahdat al-wujud : Tuhan. alam, manusia dlm tasawuf Syamsuddin Sumatrani",Buku Teks,8/12/2022,8/19/2022,Sudah Kembali
,Wujudiyah di Nusantara : Kontinuitas dan Perubahan,Buku Teks,8/12/2022,8/19/2022,Sudah Kembali
,Tasawuf mendamaikan Dunia,Buku Teks,8/12/2022,8/19/2022,Sudah Kembali
,Peran ulama dalam pengentasan kemiskinan di kota Tasikmalaya,Disertasi,8/12/2022,8/19/2022,Belum Kembali
pascasarjana,Hal ihwal tasawuf,Buku Teks,8/12/2022,8/19/2022,Belum Kembali
pascasarjana,Modernisasi hukum Keluarga Di Indonesia (1974-2008),Disertasi,8/11/2022,8/18/2022,Sudah Kembali
pascasarjana,Fikih sosial dan kesetaraan hak dalam keluarga: studi putusan Mahkamah Konstitusi tentang perubahan ketentuan batas minimal usia perkawinan di Indonesia,Tesis,8/11/2022,8/18/2022,Sudah Kembali
pascasarjana,Teori kebenaran murtada mutahari dan kritiknya terhadap Barat,Tesis,8/11/2022,8/18/2022,Sudah Kembali
pascasarjana,"Abangan, Santri, Priyayi dalam masyarakat Jawa",Buku Teks,8/11/2022,8/18/2022,Sudah Kembali
pascasarjana,Hak Asasi Manusia,Buku Teks,8/11/2022,8/18/2022,Sudah Kembali
pascasarjana,Hak Asasi Manusia : dalam hukum nasional dan internasional,Buku Teks,8/11/2022,8/18/2022,Sudah Kembali
,Pemikiran Modern Dalam Sunah Pendekatan Ilmu Hadis,Buku Teks,8/10/2022,8/17/2022,Belum Kembali
,Tadwin hadis; kontribusinyadalam perkembangan historigrafi islam,Buku Teks,8/10/2022,8/17/2022,Belum Kembali
,Doa dan Sastra: Studi Doa Hizib Karya Abu Hasan al-Shadhili Perspektif Stilistika,Tesis,8/9/2022,8/16/2022,Sudah Kembali
pascasarjana,Panorama Maqashid Syariah,Buku Teks,8/9/2022,8/16/2022,Sudah Kembali
,Metode Dakwah,Buku Teks,8/9/2022,8/16/2022,Belum Kembali
,Ilmu dakwah,Buku Teks,8/9/2022,8/16/2022,Belum Kembali
pascasarjana,Religiusitas dan sosial budaya pariwisata halal Indonesia,Disertasi,8/9/2022,8/16/2022,Sudah Kembali
pascasarjana,Ekonomi Makro Islam: pendekatan teoretis,Buku Teks,8/9/2022,8/16/2022,Sudah Kembali
pascasarjana,Ekonomi Islam,Buku Teks,8/9/2022,8/16/2022,Sudah Kembali
pascasarjana,"Pariwisata Halal: konsep dan implementasi pariwisata halal di Lombok, Provinsi Nusa tenggara Barat",Disertasi,8/9/2022,8/16/2022,Sudah Kembali
pascasarjana,Ekonomi islam,Buku Teks,8/9/2022,8/16/2022,Sudah Kembali
,"Dakwah kontemporer Nahdlatul Ulama: perubahan dan disrupsi sosial budaya, keagamaan dan politik",Disertasi,8/8/2022,8/15/2022,Sudah Kembali
pascasarjana,Islam Berformis : Dinamika Intelektual dan Gerakan,Buku Teks,8/8/2022,8/15/2022,Sudah Kembali
pascasarjana,Autentitas Hadis Nabi Studi Riwayat Nafi' Mawla Ibn 'Umar dalam Kitab Al-Sahihayn,Disertasi,8/8/2022,8/15/2022,Sudah Kembali
pascasarjana,Menguji kembali keakuratan metode kritik hadis,Buku Teks,8/8/2022,8/15/2022,Sudah Kembali
pascasarjana,Jaringan Ulama,Buku Teks,8/8/2022,8/15/2022,Sudah Kembali
pascasarjana,Islam Negara Transformasi Hukum Perkawinan Islam Dalam Hukum Nasional,Buku Teks,8/5/2022,8/12/2022,Sudah Kembali
pascasarjana,Kawin Beda Agama di Indonesia: Telaah Syariah dan Qaniniah,Buku Teks,8/5/2022,8/12/2022,Sudah Kembali
pascasarjana,"Mediasi Dalam Hukum Syariah, Hukum Adat, dan Hukum Nasional",Buku Teks,8/5/2022,8/12/2022,Sudah Kembali
pascasarjana,Nine Dayak Nights,Buku Teks,8/5/2022,8/12/2022,Sudah Kembali
pascasarjana,Dutch Colonialism and Indonesia Islam : contacts and conflicts 1596-1950,Buku Teks,8/5/2022,8/12/2022,Sudah Kembali
pascasarjana,Pemilikan Rakyat Dan Negara Atas Tanah Menurut Hukum Pertahanan Indonesia Dalam Perspektif Hukum Islam,Disertasi,8/4/2022,8/11/2022,Sudah Kembali
pascasarjana,Dakwah Tuan Guru dan Transformasi Sosial di Lombok Nusa Tenggara Barat,Disertasi,8/4/2022,8/11/2022,Sudah Kembali
pascasarjana,Implementasi metode langsung : dalam pembelajaran bahasa arab studi kasus di kelas unggulan MAN 2 Kota Bima NTB,Tesis,8/4/2022,8/11/2022,Sudah Kembali
pascasarjana,Modernisasi hukum Keluarga Di Indonesia (1974-2008),Disertasi,8/4/2022,8/11/2022,Sudah Kembali
pascasarjana,Fikih sosial dan kesetaraan hak dalam keluarga: studi putusan Mahkamah Konstitusi tentang perubahan ketentuan batas minimal usia perkawinan di Indonesia,Tesis,8/4/2022,8/11/2022,Sudah Kembali
pascasarjana,Teori kebenaran murtada mutahari dan kritiknya terhadap Barat,Tesis,8/4/2022,8/11/2022,Sudah Kembali
,Metode Dakwah,Buku Teks,8/3/2022,8/10/2022,Sudah Kembali
,Ilmu dakwah,Buku Teks,8/3/2022,8/10/2022,Sudah Kembali
,Pembaruan Pendidikan Islam di Indoneisa,Buku Teks,8/3/2022,8/10/2022,Sudah Kembali
,"Dari Puncak Andalusia : Kisah Islam Pertama Kali Menginjak Kaki Di Spanyol, Membangun Peradaban Hingga Menjadi Warisan Sejarah Dunia",Buku Teks,8/3/2022,8/10/2022,Sudah Kembali
pascasarjana,"Abangan, Santri, Priyayi dalam masyarakat Jawa",Buku Teks,8/3/2022,8/10/2022,Sudah Kembali
pascasarjana,"Hak Asasi Manusia: hakekat, konsep dan implikasinya dalam perspektif hukum dan masyarakat",Buku Teks,8/3/2022,8/10/2022,Sudah Kembali
pascasarjana,"Islam, HAM. Dan Keindonesiaan",Buku Teks,8/3/2022,8/10/2022,Sudah Kembali
pascasarjana,Hak Asasi Manusia,Buku Teks,8/3/2022,8/10/2022,Sudah Kembali
pascasarjana,Hak Asasi Manusia : dalam hukum nasional dan internasional,Buku Teks,8/3/2022,8/10/2022,Sudah Kembali
pascasarjana,Intelektualisme pesantren: potret tokoh dan cakrawala pemikiran di era keemasan pesantren (Seri 1 - 3),Buku Teks,8/3/2022,8/10/2022,Sudah Kembali
pascasarjana,Hal ihwal tasawuf,Buku Teks,8/3/2022,8/10/2022,Sudah Kembali
,"Dakwah kontemporer Nahdlatul Ulama: perubahan dan disrupsi sosial budaya, keagamaan dan politik",Disertasi,8/2/2022,8/9/2022,Sudah Kembali
pascasarjana,Menjadi kepala sekolah profesional,Buku Teks,8/2/2022,8/9/2022,Sudah Kembali
pascasarjana,Manajemen Mutu Kepemimpinan Pendidikan,Buku Teks,8/2/2022,8/9/2022,Sudah Kembali
pascasarjana,Metodologi Pembelajaran Bahasa Arab,Buku Teks,8/2/2022,8/9/2022,Sudah Kembali
pascasarjana,Evaluasi pembelajaran bahasa Arab II,Buku Teks,8/2/2022,8/9/2022,Sudah Kembali
pascasarjana,Epistemologi dan metodologi pembelajaran bahasa Arab,Buku Teks,8/2/2022,8/9/2022,Sudah Kembali
pascasarjana,Pendidikan berbasis mutu: quality in education an imlementation handbook,Buku Teks,8/2/2022,8/9/2022,Sudah Kembali
,Epistemologi tafsir kontemporer,Buku Teks,8/1/2022,8/8/2022,Sudah Kembali
pascasarjana,Sejarah pemikiran politik Yunani & Romawi,Buku Teks,8/1/2022,8/8/2022,Sudah Kembali
pascasarjana,Sosiologi Perubahan Sosial,Buku Teks,8/1/2022,8/8/2022,Sudah Kembali
pascasarjana,Nietzsche potret besar sang filsuf,Buku Teks,8/1/2022,8/8/2022,Sudah Kembali
pascasarjana,Nietzsche zarathustra,Buku Teks,8/1/2022,8/8/2022,Sudah Kembali
pascasarjana,Agama publik & privat; pengalaman islam indonesia,Buku Teks,8/1/2022,8/8/2022,Sudah Kembali
