Username,Judul,Tipe Koleksi,Tanggal Dipinjam,Harus Kembali,Status Pengembalian
pascasarjana,Tafsir Minoritas: Diskursus Non-Muslim dalam al- Qur'an Perspektif Abdullah Saeed dan Farid Esack,Tesis,6/3/2021,6/10/2021,Sudah Kembali
pascasarjana,Pendidikan Karakter TNI Dalam Bingkai Modernisasi,Disertasi,6/3/2021,6/10/2021,Sudah Kembali
pascasarjana,Pendidikan Toleransi Beragama (Kajian atas Pembelajaran Agama Di Binus School Jakarta),Disertasi,6/3/2021,6/10/2021,Sudah Kembali
,Kernel of the Kernel: concerning the wayfaring and spiritual journey of the people of intellect,Buku Teks,6/3/2021,6/10/2021,Sudah Kembali
,Muslim intellectual : a study of al-Ghazali,Buku Teks,6/3/2021,6/10/2021,Sudah Kembali
,the hermeneutics reader,Buku Teks,6/3/2021,6/10/2021,Sudah Kembali
,Integrasi ilmu agama dan ilmu umum,Buku Teks,6/3/2021,6/10/2021,Sudah Kembali
,the theology of the early greek philosophers,Buku Teks,6/3/2021,6/10/2021,Sudah Kembali
,Pembaharuan Hukum Islam Menurut Jamal Albanna,Disertasi,6/3/2021,6/10/2021,Sudah Kembali
pascasarjana,Mukjizat Al-Quran : ditinjau dari aspek kebahasaan isyarat ilmiah dan pemberitaan gaib,Buku Teks,6/3/2021,6/10/2021,Sudah Kembali
pascasarjana,Meretas kesarjanaan kritis al-Quran: teori hermeneutika Nasr Abu Zayd,Buku Teks,6/3/2021,6/10/2021,Sudah Kembali
pascasarjana,Ayat-ayat politik: studi kritid penafsiran Muhammad Asad (1900-1992),Buku Teks,6/3/2021,6/10/2021,Sudah Kembali
pascasarjana,Teori Interprestasi Al-QurAn,Buku Teks,6/3/2021,6/10/2021,Sudah Kembali
,"""Bank syari'ah, dari teori ke praktik = islamic banking""",Buku Teks,6/2/2021,6/9/2021,Sudah Kembali
,"Hukum ekonomi Islam: sejarah, teori dan konsep",Buku Teks,6/2/2021,6/9/2021,Sudah Kembali
,Hukum ekonomi Syariah,Buku Teks,6/2/2021,6/9/2021,Sudah Kembali
,Fiqh Muamalah,Buku Teks,6/2/2021,6/9/2021,Sudah Kembali
pascasarjana,Pendidikan Karakter TNI Dalam Bingkai Modernisasi,Disertasi,6/2/2021,6/9/2021,Sudah Kembali
,"Pengalaman Beragama, Reseliensi Dan Kebahagiaan Dalam Perspektif Psikospiritual (Studi Pada Pengamal Dzikrul Ghofilin)",Disertasi,7/27/2021,8/3/2021,Belum Kembali
,"the seven steps of spiritual quotient: jalur praktis mencapai tujuan, kesuksesan dan kebahagiaan",Buku Teks,7/27/2021,8/3/2021,Sudah Kembali
,Tafsir Al-Ma'arif Tadabbur ayat-ayat Al-Qur'an untuk kebahagiaan & kemuliaan hidup,Buku Teks,7/27/2021,8/3/2021,Sudah Kembali
,Perempuan hitam putih : pertarungan kodrat hidup vis a vis tafsir kebahagiaan,Buku Teks,7/27/2021,8/3/2021,Sudah Kembali
pascasarjana,Perubahan orientasi pondok pesantren salafiyah terhadap perilaku keagamaan masyarakat,Buku Teks,7/16/2021,7/30/2021,Sudah Kembali
pascasarjana,Intelektualisme pesantren: potret tokoh dan cakrawala pemikiran di era keemasan pesantren (Seri 1 - 3),Buku Teks,7/16/2021,7/30/2021,Sudah Kembali
pascasarjana,Bilik-Bilik Pesantren,Buku Teks,7/16/2021,7/30/2021,Sudah Kembali
pascasarjana,Dinamika pendidikan islam di asia tenggara,Buku Teks,7/16/2021,7/30/2021,Sudah Kembali
pascasarjana,Pemberdayaan Pendidikan Islam di Indonesia,Buku Teks,7/16/2021,7/30/2021,Sudah Kembali
pascasarjana,Esei-esei intelektual muslim dan pendidikan Islam,Buku Teks,7/16/2021,7/30/2021,Sudah Kembali
pascasarjana,Madrasah: dalam Politik Pendidikan di Indonesia,Buku Teks,7/16/2021,7/30/2021,Sudah Kembali
pascasarjana,Membebaskan pendidikan Islam,Buku Teks,7/16/2021,7/30/2021,Sudah Kembali
pascasarjana,Sejarah pertumbuhan dan pembaruan pendidikan Islam di Indonesia,Buku Teks,7/16/2021,7/30/2021,Sudah Kembali
pascasarjana,,Buku Teks,7/16/2021,7/30/2021,Sudah Kembali
pascasarjana,Politik Pendidikan Nasional,Buku Teks,7/16/2021,7/30/2021,Sudah Kembali
pascasarjana,Mixed methods research for nursing and the health sciences,Buku Teks,10/1/2021,10/8/2021,Sudah Kembali
pascasarjana,Metode penelitian kombinasi: mixed methods,Buku Teks,10/1/2021,10/8/2021,Sudah Kembali
pascasarjana,"Metode penelitian kuantitatif, kualitatif dan R&D",Buku Teks,10/1/2021,10/8/2021,Sudah Kembali
pascasarjana,Metodologi penelitian sosial,Buku Teks,10/1/2021,10/8/2021,Sudah Kembali
,Menguji kembali keakuratan metode kritik hadis,Buku Teks,10/1/2021,10/8/2021,Sudah Kembali
,Oposisi penulisan hadis di Masa Islam Awal,Buku Teks,10/1/2021,10/8/2021,Sudah Kembali
,Hadis dan Orientalis: perspektif ulama dan para orientalis tentang hadis Nabi,Buku Teks,10/1/2021,10/8/2021,Sudah Kembali
,Hadis dimata orientalis: telaah atas pandangan Ignaz Goldziher dan Joseph Schacht,Buku Teks,10/1/2021,10/8/2021,Sudah Kembali
,Teori common link G.H.A. Juynboll: melacak akar kesejarahan hadits Nabi,Buku Teks,10/1/2021,10/8/2021,Sudah Kembali
,Muslim Stusies,Buku Teks,10/1/2021,10/8/2021,Sudah Kembali
21191200000057,Metode A'isyah dalam kritik hadis,Disertasi,10/1/2021,10/8/2021,Sudah Kembali
pascasarjana,Aneka pendekatan studi agama,Buku Teks,9/30/2021,10/7/2021,Sudah Kembali
,Warna Islam Indonesia: Ekspresi Umat Islam Di Indonesia,Buku Teks,9/29/2021,10/6/2021,Sudah Kembali
,Kajian Islam kontemporer,Buku Teks,9/29/2021,10/6/2021,Sudah Kembali
,Menejemen pendidikan pada madrasah Aliyah dan peranannya pada pencapaian tujuan pendidikan nasional,Disertasi,9/29/2021,10/6/2021,Sudah Kembali
,Metode penelitian kombinasi: mixed methods,Buku Teks,9/28/2021,10/5/2021,Sudah Kembali
,Aneka pendekatan studi agama,Buku Teks,9/28/2021,10/5/2021,Sudah Kembali
,Jaringan Ulama,Buku Teks,9/27/2021,10/4/2021,Sudah Kembali
pascasarjana,Pengantar antropologi,Buku Teks,9/27/2021,10/4/2021,Sudah Kembali
,Metodologi Ilmu Tafsir,Buku Teks,9/27/2021,10/4/2021,Sudah Kembali
,Ilmu Hadis,Buku Teks,9/27/2021,10/4/2021,Sudah Kembali
,Dasar-dasar Ilmu Hadis,Buku Teks,9/27/2021,10/4/2021,Sudah Kembali
,Ilmu Hadits Praktis,Buku Teks,9/27/2021,10/4/2021,Sudah Kembali
,Pembaharuan Pemikiran Modern Dalam Islam,Buku Teks,9/27/2021,10/4/2021,Sudah Kembali
,Pembaharuan dalam Islam: sejarah pemikiran dan gerakan,Buku Teks,9/27/2021,10/4/2021,Sudah Kembali
,Chiefdom Madinah : salah paham negara Islam,Buku Teks,9/24/2021,10/1/2021,Sudah Kembali
,Piagam Madinah dan Undang-Undang Daar 1945 : Kajian Perbandingan Tentang Dasar Hidup bersama Dalam Masyarakat Yang Majemuk,Buku Teks,9/24/2021,10/1/2021,Sudah Kembali
,Sejarah politik islam,Buku Teks,9/24/2021,10/1/2021,Sudah Kembali
,Life of Muhammad (the),Buku Teks,9/24/2021,10/1/2021,Sudah Kembali
pascasarjana,"Historiografi Islam kontemporer: wacana, aktualitas, dan aktor sejarah",Buku Teks,9/24/2021,10/1/2021,Sudah Kembali
pascasarjana,Oral and the written in early Islam,Buku Teks,9/24/2021,10/1/2021,Sudah Kembali
pascasarjana,Islamic Historiography,Buku Teks,9/24/2021,10/1/2021,Sudah Kembali
,Konsep dan teknik penelitian Gender,Buku Teks,9/24/2021,10/1/2021,Sudah Kembali
21191200000057,Formalisasi akad fikih dalam transaksi modern : kajian atas konsepsi aqad fiqih pada sistem perbankan syari'ah di Indonesia,Disertasi,9/24/2021,10/1/2021,Sudah Kembali
,Pendidikan rohani dalam perspektif Ibn Qayyim al-Jawziyah,Tesis,9/24/2021,9/24/2021,Belum Kembali
,Hubungan ilmu dengan amal menurut al-ghazali,Tesis,9/24/2021,10/1/2021,Belum Kembali
,"Pendidikan kewargaan : demokrasi, HAM dan masyarakat madani",Buku Teks,9/24/2021,10/8/2021,Sudah Kembali
,"Pengembangan kurikulum Pendidikan Agama Islam : di sekolah, madrasah, dan perguruan tinggi",Buku Teks,9/24/2021,10/8/2021,Sudah Kembali
,"Arah baru pengembangan pendidikan islam; pemberdayaan, pengembangan kurikulum, hingga redifinisi islamisasi pengetahuan",Buku Teks,9/24/2021,10/8/2021,Sudah Kembali
,Pengembangan Kurikulum: Teori Dan Praktik,Buku Teks,9/24/2021,10/8/2021,Sudah Kembali
,Pembelajaran dalam implementasi kurikulum berbasis kompetensi,Buku Teks,9/24/2021,10/8/2021,Sudah Kembali
,Pembelajaran dalam implementasi kurikulum berbasis kompetensi,Buku Teks,9/24/2021,10/8/2021,Sudah Kembali
,Kurikulum dan pembelajaran: teori dan praktik pengembangan kurikulum KTSP,Buku Teks,9/24/2021,10/8/2021,Sudah Kembali
pascasarjana,Aneka pendekatan studi agama,Buku Teks,9/23/2021,9/30/2021,Sudah Kembali
pascasarjana,Agama Suatu Teori Sekuler,Buku Teks,9/23/2021,9/30/2021,Sudah Kembali
,Islamku Islam anda Islam kita: agama masyarakat negara demokrasi,Buku Teks,9/21/2021,9/28/2021,Sudah Kembali
,Islam Kebangsaan: Fiqih Demokratik Kaum Santri,Buku Teks,9/21/2021,9/28/2021,Sudah Kembali
,islam sistem nilai terpadu,Buku Teks,9/21/2021,9/28/2021,Sudah Kembali
,Aneka pendekatan studi agama,Buku Teks,9/21/2021,9/28/2021,Sudah Kembali
,Merayakan Kebebasan Beragama: Bunga Rampai 70 Tahun Djohan Effendi,Buku Teks,9/21/2021,9/28/2021,Sudah Kembali
,"Agama dan konflik Sosial : Studi kerukunan umat beragama, radikalisme, dan konflik antarumat beragama",Buku Teks,9/21/2021,9/28/2021,Sudah Kembali
,Religion And Public Policy,Buku Teks,9/21/2021,9/28/2021,Sudah Kembali
pascasarjana,Memberdayakan Sistem Pendidikan Islam,Buku Teks,9/21/2021,9/28/2021,Sudah Kembali
pascasarjana,Tradisi pesantren: studi tenatang pandangan hidup Kyai,Buku Teks,9/21/2021,9/28/2021,Sudah Kembali
,"""Character Matters : Personal Karakter (Bagaimana membantu anak mengembangkan penilaian yang baik, integritas, dan keabjikan penting lainnya)""",Buku Teks,9/20/2021,9/27/2021,Sudah Kembali
,Beberapa perspektif : Sosiologi pendidikan,Buku Teks,9/20/2021,9/27/2021,Sudah Kembali
,Secularism and its Critics,Buku Teks,9/20/2021,9/27/2021,Sudah Kembali
,Negara sekuler sebuah polemik,Buku Teks,9/20/2021,9/27/2021,Sudah Kembali
,"Secularism and state policies toward religion : the United States, France, and Turkey",Buku Teks,9/20/2021,9/27/2021,Sudah Kembali
,Pemikiran 'Abdullahi Ahmed an-Na'im tentang relasi Islam dan Negara,Disertasi,9/20/2021,9/27/2021,Sudah Kembali
,Islam dan negara : transfoemasi pemikiran dan praktik politik Islam di Indonesia,Buku Teks,9/20/2021,9/27/2021,Sudah Kembali
,Islam liberalisme demokrasi : membangun sinerji warisan sejarah doktrin dan konteks global,Buku Teks,9/20/2021,9/27/2021,Sudah Kembali
,Revolusi Tak Kunjung Selesai: Potret Indonesia Masa Kini,Buku Teks,9/20/2021,9/27/2021,Sudah Kembali
,Good governance: a workable solution for Indonesia?,Buku Teks,9/20/2021,9/27/2021,Sudah Kembali
,Indonesia in transition : social aspects reformasi and crisis,Buku Teks,9/20/2021,9/27/2021,Sudah Kembali
pascasarjana,Komunikasi Politik : khalayak dan efek,Buku Teks,9/20/2021,9/27/2021,Sudah Kembali
pascasarjana,Pengantar antropologi,Buku Teks,9/20/2021,9/27/2021,Sudah Kembali
pascasarjana,Arkeologi islam nusantara,Buku Teks,9/20/2021,9/27/2021,Sudah Kembali
pascasarjana,Contemporary issues in the Islamic world: indonesia perspective,Buku Teks,9/20/2021,9/27/2021,Sudah Kembali
,Konsep syifa' dalam al-Qur'an : pendekatan tafsir tematik,Disertasi,9/17/2021,9/24/2021,Sudah Kembali
,Toleransi Beragama Berbasis Budaya Lokal,Disertasi,9/17/2021,9/24/2021,Sudah Kembali
,Insan ilahiah,Buku Teks,9/17/2021,9/24/2021,Sudah Kembali
,Warisan sufi; warisan sufisme Persia abad pertengahan (1150-1500),Buku Teks,9/17/2021,9/24/2021,Sudah Kembali
,Warisan sufi; warisan sufisme Persia abad pertengahan (1150-1500),Buku Teks,9/17/2021,9/24/2021,Sudah Kembali
,Violence in Islamic Thought,Buku Teks,9/17/2021,9/24/2021,Sudah Kembali
,Terrorism and violence in Southeast Asia: trans,Buku Teks,9/17/2021,9/24/2021,Sudah Kembali
,Konsep dan teknik penelitian Gender,Buku Teks,9/17/2021,9/24/2021,Sudah Kembali
,Asaaliib al-ma'anii fii tafsiir zahrah al-tafaasir : diraasah balaaghiyyah tahliliyyah,Disertasi,9/16/2021,9/23/2021,Sudah Kembali
,Sirah Nabi : Buku Sejarah Muhammad SAW,Buku Teks,9/15/2021,9/22/2021,Sudah Kembali
,Women and gender in Islam,Buku Teks,9/15/2021,9/22/2021,Sudah Kembali
,Hadis dan Orientalis: perspektif ulama dan para orientalis tentang hadis Nabi,Buku Teks,9/15/2021,9/22/2021,Sudah Kembali
,Hadis dimata orientalis: telaah atas pandangan Ignaz Goldziher dan Joseph Schacht,Buku Teks,9/15/2021,9/22/2021,Sudah Kembali
,Life of Muhammad (the),Buku Teks,9/15/2021,9/22/2021,Sudah Kembali
,Teori common link G.H.A. Juynboll: melacak akar kesejarahan hadits Nabi,Buku Teks,9/15/2021,9/22/2021,Sudah Kembali
,Fikih Kawin Anak: Membaca Ulang Teks Keagamaan Perkawinan Usia Anak-Anak,Buku Teks,9/15/2021,9/22/2021,Sudah Kembali
,Sastra dan Ilmu Sastra,Buku Teks,9/15/2021,9/22/2021,Sudah Kembali
pascasarjana,Arkeologi islam nusantara,Buku Teks,9/14/2021,9/21/2021,Sudah Kembali
pascasarjana,Dinamika Kontemporer dalam Masyarakat Islam,Buku Teks,9/14/2021,9/21/2021,Sudah Kembali
pascasarjana,Contemporary issues in the Islamic world: indonesia perspective,Buku Teks,9/14/2021,9/21/2021,Sudah Kembali
pascasarjana,"Indonesia, Islam, and democracy dynamics in a global context",Buku Teks,9/14/2021,9/21/2021,Sudah Kembali
pascasarjana,Nation Building,Buku Teks,9/14/2021,9/21/2021,Sudah Kembali
pascasarjana,Menemukan peradaban jejak arkeologi dan historis Islam Indonesia,Buku Teks,9/14/2021,9/21/2021,Sudah Kembali
,Peran Ulama Dalam Politik Aceh Kontemporer,Disertasi,9/14/2021,9/21/2021,Sudah Kembali
,Al-Quran dan kesejahteraan sosial: sebuah rintisan membangun paradigma sosial Islam yang berkeadilan dan berkesejahteraan,Buku Teks,9/14/2021,9/21/2021,Sudah Kembali
,Kemiskinan perkotaan : bacaan untuk antropologi perkotaan,Buku Teks,9/14/2021,9/21/2021,Sudah Kembali
,al-Futuhat al-makkiyah (jilid 1 - 9),Buku Teks,9/14/2021,9/21/2021,Belum Kembali
pascasarjana,Psikologi Agama,Buku Teks,9/13/2021,9/20/2021,Sudah Kembali
pascasarjana,Psikologi agama,Buku Teks,9/13/2021,9/20/2021,Sudah Kembali
pascasarjana,Kepribadian Dalam Psikologi Islam,Buku Teks,9/13/2021,9/20/2021,Sudah Kembali
pascasarjana,Membangun Kepribadian Islam,Buku Teks,9/13/2021,9/20/2021,Sudah Kembali
,A. Hasjmy (1941-1998) Kajian Sosial-Intelektual dan Pemikirannya Tentang Politik Islam,Disertasi,9/13/2021,9/20/2021,Sudah Kembali
,Pemikiran Metafisis Ibn Al-'Arabi Dan Whitehead,Disertasi,9/13/2021,9/20/2021,Sudah Kembali
,Thariqah Alawiyah,Buku Teks,9/13/2021,9/20/2021,Sudah Kembali
,Tasawuf kultural : Fenomena shalawat wahidiyah,Buku Teks,9/13/2021,9/20/2021,Sudah Kembali
,Psikologi zikir,Buku Teks,9/13/2021,9/20/2021,Sudah Kembali
,Ilmu Hadis,Buku Teks,9/9/2021,9/16/2021,Sudah Kembali
,Ilm Usul al-Fiqh,Buku Teks,9/9/2021,9/16/2021,Sudah Kembali
,Ulumul Quran,Buku Teks,9/9/2021,9/16/2021,Sudah Kembali
pascasarjana,Pendidikan Toleransi Beragama (Kajian atas Pembelajaran Agama Di Binus School Jakarta),Disertasi,9/9/2021,9/16/2021,Sudah Kembali
pascasarjana,Pendidikan Karakter TNI Dalam Bingkai Modernisasi,Disertasi,9/9/2021,9/16/2021,Sudah Kembali
pascasarjana,terapi sufi,Buku Teks,9/9/2021,9/16/2021,Sudah Kembali
pascasarjana,Tasawuf dari Noe Sufisme Klasik ke Neo Sufisme,Buku Teks,9/9/2021,9/16/2021,Sudah Kembali
pascasarjana,Antologi ilmu hadits,Buku Teks,9/9/2021,9/16/2021,Sudah Kembali
pascasarjana,Metodologi Penafsiran al-Quran,Buku Teks,9/9/2021,9/16/2021,Sudah Kembali
,Tasawuf dan sastera melayu : Kajian dan teks-teks,Buku Teks,9/8/2021,9/15/2021,Sudah Kembali
,Tasawuf Sebagai Terapi,Buku Teks,9/8/2021,9/15/2021,Sudah Kembali
,"Tasawuf sebagai kritik sosial: mengedepankan Islam sebagai inspirasi, bukan aspirasi",Buku Teks,9/8/2021,9/15/2021,Sudah Kembali
,Syekh Siti Jenar : Makrifat dan Makna Kehidupan,Buku Teks,9/8/2021,9/15/2021,Sudah Kembali
,Sufi-Sufi Andalusia,Buku Teks,9/8/2021,9/15/2021,Sudah Kembali
,Sejarah Dunia Yang Disembunyikan,Buku Teks,9/8/2021,9/15/2021,Sudah Kembali
,Delusi kesetaraan gender,Buku Teks,9/8/2021,9/15/2021,Sudah Kembali
,Sastra dan Ilmu Sastra,Buku Teks,9/8/2021,9/15/2021,Sudah Kembali
,Gender dan strategi pengarus-utamaannya di Indonesia,Buku Teks,9/8/2021,9/15/2021,Sudah Kembali
,Membebaskan pendidikan Islam,Buku Teks,9/8/2021,9/15/2021,Sudah Kembali
,Pendidikan dan Demokrasi Dalam Tradisi,Buku Teks,9/8/2021,9/15/2021,Sudah Kembali
,Pendidikan Moral,Buku Teks,9/8/2021,9/15/2021,Sudah Kembali
,"Membumikan Pendidikan Nilai : mengumpulkan yang terserak, menyambung yang terputus, dan menyatukan yang bercerai",Buku Teks,9/8/2021,9/15/2021,Sudah Kembali
,Pendidikan karakter menjawab tantangan krisis multidimensional,Buku Teks,9/8/2021,9/15/2021,Sudah Kembali
pascasarjana,Institusi Televisi Islam Studi Atas Rodja TV Sebagai Media Islam Salafi,Tesis,9/8/2021,9/15/2021,Sudah Kembali
,Diterminasi investor ritel dalam memilih saham syariah di bursa efek indonesia,Disertasi,9/7/2021,9/14/2021,Sudah Kembali
,Aktualisasi keadilan dalam penyelesaian harta bersama akibat perceraian: analisis perbandingan putusan Pengadilan Agama,Tesis,9/7/2021,9/14/2021,Sudah Kembali
,Konsep Manusia Menurut al-Ghozali Sebagai terkandung Dalam buku-buku filsafat dan Tasawuf,Disertasi,9/7/2021,9/14/2021,Sudah Kembali
,Ratib Samman dan Hikayat Syekh Muhammad Samman : Suntingan Naskah dan Kajian Isi Teks,Disertasi,9/7/2021,9/14/2021,Sudah Kembali
,"Akal dan Wahyu: Tentang Rasionalitas Dalam Ilmu, Agama Dan Filsafat",Buku Teks,9/7/2021,9/14/2021,Sudah Kembali
,Pengantar Islam Komprehensif,Buku Teks,9/7/2021,9/14/2021,Sudah Kembali
,Titik temu zakat & pajak,Buku Teks,9/7/2021,9/21/2021,Belum Kembali
,Zakat = Pajak,Buku Teks,9/7/2021,9/21/2021,Belum Kembali
,Islam rasional : gagasan dan pemikiran Harun Nasution,Buku Teks,10/29/2021,11/5/2021,Sudah Kembali
pascasarjana,"Musa, Alquran dan Bibel : pendekatan Intertekstual-Interkoneksitas Muhammad Izzah Darwazah Terhadap Kisah Nabi Musa",Buku Teks,10/28/2021,11/4/2021,Sudah Kembali
pascasarjana,"Al-Qur an bukan kitab sejarah : seni, sastra dan moralis dalam kisah-kisah Al - Qur an",Buku Teks,10/28/2021,11/4/2021,Sudah Kembali
pascasarjana,"Kaidah Tafsir: syarat, ketenttuan, dan aturan yang patut anda ketahui dalam memahami ayat-ayat al-Quran",Buku Teks,10/28/2021,11/4/2021,Sudah Kembali
pascasarjana,Mukjizat Al-Quran : ditinjau dari aspek kebahasaan isyarat ilmiah dan pemberitaan gaib,Buku Teks,10/28/2021,11/4/2021,Sudah Kembali
pascasarjana,Tafsir Ayat-Ayat Kenegaraan Studi Atas Tafsir Al-Azhar Hamka,Tesis,10/28/2021,11/4/2021,Sudah Kembali
,Analisis Praktek dan Akibat Nikah Sirri di Tajur Bogor Dalam Perspektif Undang-Undang No.1 Tahun 1974 tentang Perkawinan,Tesis,10/26/2021,11/2/2021,Sudah Kembali
,Hak-Hak Perempuan Dalam Putusan Pengadilan (Studi Perbandingan Hukum Keluarga Islam dan Konvensi CEDAW),Tesis,10/26/2021,11/2/2021,Sudah Kembali
,Filantropi di berbagai tradisi dunia--Philanthropy in World Tradition,Buku Teks,10/26/2021,11/2/2021,Sudah Kembali
,Islam - Negara : Transformasi Hukum Perkawinan Islam dan Hukum Nasional,Buku Teks,10/26/2021,11/2/2021,Sudah Kembali
,Feminisme dan Fundamentalisme Islam,Buku Teks,10/26/2021,11/2/2021,Sudah Kembali
,Membela perempuan : menakar feminisme dengan nalar agama,Buku Teks,10/26/2021,11/2/2021,Sudah Kembali
,Teori hukum,Buku Teks,10/25/2021,11/1/2021,Sudah Kembali
,Menggapai Hukum Berkeadilan Tinjauan Hukum Kodrat dan Antinomi Nilai,Buku Teks,10/25/2021,11/1/2021,Sudah Kembali
,Ilmu Hukum,Buku Teks,10/25/2021,11/1/2021,Sudah Kembali
,Philosophy of law: the fundamentals,Buku Teks,10/25/2021,11/1/2021,Sudah Kembali
,Ulumul Quran: pengantar ilmu-ilmu al-Quran,Buku Teks,10/25/2021,11/1/2021,Sudah Kembali
,Sejarah dan 'ulum Al-Quran,Buku Teks,10/25/2021,11/1/2021,Sudah Kembali
,al-Quran dan Literasi,Buku Teks,10/25/2021,11/1/2021,Sudah Kembali
,Studi ilmu-ilmu Quran,Buku Teks,10/25/2021,11/1/2021,Sudah Kembali
,ulumul Quran,Buku Teks,10/25/2021,11/1/2021,Sudah Kembali
,Ulumul Quran (edisi Revisi),Buku Teks,10/25/2021,11/1/2021,Sudah Kembali
pascasarjana,Filsafat Hukum Islam,Buku Teks,10/25/2021,11/1/2021,Sudah Kembali
pascasarjana,Filsafat Hukum Islam : Dalam Dua Pertanyaan,Buku Teks,10/25/2021,11/1/2021,Sudah Kembali
pascasarjana,Maqashid Syariah,Buku Teks,10/25/2021,11/1/2021,Sudah Kembali
pascasarjana,Filsafat hukum Islam,Buku Teks,10/25/2021,11/1/2021,Sudah Kembali
,Sharia and politics in modern Indonesia,Buku Teks,10/25/2021,11/1/2021,Sudah Kembali
,Islamic Fundamentalism,Buku Teks,10/25/2021,11/1/2021,Sudah Kembali
,Konsepsi dan Praksis Politik Islam Abdul Qahhar Mudzakkar,Buku Teks,10/25/2021,11/1/2021,Sudah Kembali
,Politik identitas dan gerakan sosial islam (Studi atas Front Pembela Islam),Buku Teks,10/25/2021,11/1/2021,Sudah Kembali
,islam dan khilafah di zaman modern,Buku Teks,10/25/2021,11/1/2021,Sudah Kembali
,Ekonomi Islam,Buku Teks,10/22/2021,10/29/2021,Sudah Kembali
,"""Bank syari'ah, dari teori ke praktik = islamic banking""",Buku Teks,10/22/2021,10/29/2021,Sudah Kembali
,Kesenjangan ekonomi: mewujudkan keadilan sosial di Indonesia,Buku Teks,10/22/2021,10/29/2021,Sudah Kembali
,Psikologi Pendidikan Islam,Buku Teks,10/22/2021,10/29/2021,Sudah Kembali
,Pemikiran Pendidikan Islam & Barat,Buku Teks,10/22/2021,10/29/2021,Sudah Kembali
,Madrasah dan tantangan modernitas,Buku Teks,10/22/2021,10/29/2021,Sudah Kembali
pascasarjana,Tafsir Ayat-Ayat Kenegaraan Studi Atas Tafsir Al-Azhar Hamka,Tesis,10/22/2021,10/29/2021,Sudah Kembali
,Standarisasi Pendidikan Nasional,Buku Teks,10/21/2021,10/28/2021,Sudah Kembali
,Kurikulum dan pembelajaran: teori dan praktik pengembangan kurikulum KTSP,Buku Teks,10/21/2021,10/28/2021,Sudah Kembali
,Interaksi dan motivasi belajar-mengajar,Buku Teks,10/21/2021,10/28/2021,Sudah Kembali
,"Pendidikan multikultural pada budaya sekolah: studi kasus pada pendidikan menengah di Pangkalpinang, Bangka",Disertasi,10/21/2021,10/28/2021,Sudah Kembali
,Kebijakan politik ruang negeri Indonesia: studi diplomasi pemerintahan era reformasi 1998-2018 dalam upaya penyelesaian konflik Israel-Palestina,Disertasi,10/21/2021,10/28/2021,Sudah Kembali
,Efektivitas Dewan Pengawas Syariah pada Perbankan Syariah,Disertasi,10/18/2021,10/25/2021,Sudah Kembali
,Implementasi tata kelola perusahaan yang baik pada Perbankan Islam di Indonesia,Disertasi,10/18/2021,10/25/2021,Sudah Kembali
,Kaidah-Kaidah Hukum Islam,Buku Teks,10/15/2021,10/22/2021,Sudah Kembali
,Ushul Fiqih,Buku Teks,10/15/2021,10/22/2021,Sudah Kembali
,Urgensi Maslahat Mursalah Dalam Dialektika Pemikiran Hukum Islam,Buku Teks,10/15/2021,10/22/2021,Sudah Kembali
,"Tafsir al-Mishbah: pesan, kesan dan keserasian al-Qur an (v.1)",Buku Teks,10/15/2021,10/22/2021,Sudah Kembali
,Ulumul Quran (edisi Revisi),Buku Teks,10/15/2021,10/22/2021,Sudah Kembali
,Ulumul Hadis,Buku Teks,10/15/2021,10/22/2021,Sudah Kembali
,Studi Kritis Atas Hadis Nabi SAW,Buku Teks,10/15/2021,10/22/2021,Sudah Kembali
,Hadis dimata orientalis: telaah atas pandangan Ignaz Goldziher dan Joseph Schacht,Buku Teks,10/15/2021,10/22/2021,Sudah Kembali
,Ulumul Quran: pengantar ilmu-ilmu al-Quran,Buku Teks,10/15/2021,10/22/2021,Sudah Kembali
,The literature review: a step by step guide for students,Buku Teks,10/14/2021,10/21/2021,Sudah Kembali
,Membela perempuan : menakar feminisme dengan nalar agama,Buku Teks,10/13/2021,10/20/2021,Sudah Kembali
,Implikasi nilai-nilai ekologis dalam teori kosmologi Ikhwan Al-Safa',Tesis,10/13/2021,10/20/2021,Sudah Kembali
,Motif agama dan motif ekonomi: studi loyalitas nasabah Bank Syariah,Tesis,10/13/2021,10/20/2021,Sudah Kembali
,Konsepsi hak-hak asasi manusia dalam al-Qur'an,Disertasi,10/13/2021,10/20/2021,Sudah Kembali
,Tim Pengacara Muslim: sejarah perlindungan HAM terduga teroris di Indonesia,Tesis,10/13/2021,10/20/2021,Sudah Kembali
,Sharia and politics in modern Indonesia,Buku Teks,10/13/2021,10/20/2021,Sudah Kembali
,Islamic Fundamentalism,Buku Teks,10/13/2021,10/20/2021,Sudah Kembali
,Konsepsi dan Praksis Politik Islam Abdul Qahhar Mudzakkar,Buku Teks,10/13/2021,10/20/2021,Sudah Kembali
,Politik identitas dan gerakan sosial islam (Studi atas Front Pembela Islam),Buku Teks,10/13/2021,10/20/2021,Sudah Kembali
,islam dan khilafah di zaman modern,Buku Teks,10/13/2021,10/20/2021,Sudah Kembali
,Islam between globalization and counter terrorism,Buku Teks,10/13/2021,10/20/2021,Sudah Kembali
